"country","iso_code","year","gdp","population","electricity_generation","per_capita_electricity","biofuel_electricity","coal_electricity","gas_electricity","oil_electricity","hydro_electricity","nuclear_electricity","solar_electricity","wind_electricity","other_renewable_exc_biofuel_electricity","coal_production","gas_production","oil_production","biofuel_consumption","coal_consumption","gas_consumption","oil_consumption","hydro_consumption","nuclear_consumption","primary_energy_consumption","solar_consumption","wind_consumption","biofuel_share_elec","coal_share_elec","gas_share_elec","oil_share_elec","hydro_share_elec","nuclear_share_elec","solar_share_elec","wind_share_elec","energy_cons_change_pct","energy_cons_change_twh","energy_per_gdp","energy_per_capita"
"Pakistan","PAK",2000,383000000000,142344000,64.558,453.535,1.158,1.335,8.048,36.615,17.022,0.38,0,0,0,16.878,179.525,0,0,23.586,179.525,223.082,48.773,2.627,480.167,0,0,1.794,2.068,12.466,56.716,26.367,0.589,0,0,2.193,10.304,1.254,3373.289
"Pakistan","PAK",2001,389000000000,145978000,69.949,479.175,1.09,1.229,12.21,34.687,18.752,1.981,0,0,0,17.035,189.545,0,0,24.481,189.545,218.722,50.481,5.757,491.393,0,0,1.558,1.757,17.455,49.589,26.808,2.832,0,0,2.338,11.225,1.263,3366.211
"Pakistan","PAK",2002,409000000000,149550000,73.644,492.437,1.201,1.192,13.685,33.639,22.127,1.8,0,0,0,18.237,205.494,0,0,27.447,205.494,213.196,55.984,5.199,509.953,0,0,1.631,1.619,18.582,45.678,30.046,2.444,0,0,3.777,18.561,1.247,3409.92
"Pakistan","PAK",2003,428000000000,153092992,78.784,514.615,1.301,1.204,13.821,33.974,26.675,1.81,0,0,0,17.447,255.504,0,0,34.865,255.504,189.239,67.012,5.189,554.647,0,0,1.651,1.528,17.542,43.122,33.858,2.297,0,0,8.764,44.693,1.296,3622.94
"Pakistan","PAK",2004,464000000000,156664992,82.489,526.531,1.346,1.322,15.175,37.302,25.414,1.93,0,0,0,17.735,306.766,0,0,38.947,306.766,191.357,70.967,6.537,617.488,0,0,1.632,1.602,18.396,45.221,30.809,2.34,0,0,11.33,62.842,1.331,3941.457
"Pakistan","PAK",2005,516000000000,160304000,90.806,566.461,1.181,1.392,15.983,39.29,30.553,2.406,0,0,0,18.221,326.102,0,0,43.307,326.102,181.895,82.578,6.827,640.708,0,0,1.301,1.533,17.602,43.268,33.646,2.65,0,0,3.76,23.22,1.242,3996.833
"Pakistan","PAK",2006,567000000000,164023008,95.432,581.821,1.117,1.477,16.962,41.695,31.633,2.548,0,0,0,20.93,333.195,0,0,46.153,333.195,208.938,80.859,6.771,675.916,0,0,1.17,1.548,17.774,43.691,33.147,2.67,0,0,5.495,35.207,1.192,4120.859
"Pakistan","PAK",2007,602000000000,167808000,92.151,549.145,1.378,1.475,16.936,41.632,28.42,2.309,0,0,0,19.3,338.003,0,0,63.165,338.003,227.316,84.147,6.157,718.788,0.001,0,1.495,1.601,18.379,45.179,30.841,2.506,0,0,6.343,42.873,1.194,4283.397
"Pakistan","PAK",2008,647000000000,171648992,89.345,520.51,1.617,1.437,16.495,40.549,27.506,1.741,0,0,0,20.784,346.076,0,0,69.658,346.076,230.71,72.168,4.611,723.228,0.004,0,1.81,1.608,18.463,45.384,30.786,1.949,0,0,0.618,4.44,1.118,4213.413
"Pakistan","PAK",2009,683000000000,175526000,92.237,525.489,1.27,1.487,17.067,41.954,27.812,2.637,0,0.01,0,18.338,347.017,0,0,57.287,347.017,246.171,75.413,6.674,732.576,0.014,0,1.377,1.612,18.504,45.485,30.153,2.859,0,0.011,1.293,9.348,1.073,4173.606
"Pakistan","PAK",2010,735000000000,179424992,90.933,506.801,1.253,1.297,17.702,36.605,31.493,2.56,0.013,0.01,0,17.594,353.484,0,0,53.831,353.484,243.88,77.725,6.628,735.584,0.035,0,1.378,1.426,19.467,40.255,34.633,2.815,0.014,0.011,0.411,3.007,1.001,4099.672
"Pakistan","PAK",2011,807000000000,183340000,91.151,497.167,1.401,1.227,18.515,37.888,28.232,3.843,0.027,0.018,0,16.862,353.397,0,0,46.4,353.397,245.532,79.284,10.214,734.896,0.07,0,1.537,1.346,20.312,41.567,30.973,4.216,0.03,0.02,-0.093,-0.687,0.911,4008.38
"Pakistan","PAK",2012,838000000000,187280000,94.386,503.984,1.479,1.168,19.065,37.779,29.558,5.271,0.066,0,0,15.885,365.973,0,0,47.049,365.973,237.932,27.681,6.994,685.797,0.17,0,1.567,1.237,20.199,40.027,31.316,5.585,0.07,0,-6.681,-49.099,0.818,3661.881
"Pakistan","PAK",2013,872000000000,191260992,100.934,527.731,1.726,1.262,20.61,40.841,31.554,4.397,0.145,0.4,0,15.606,355.858,0,0,37.275,355.858,260.812,127.132,18.086,800.549,0.371,1.016,1.71,1.251,20.419,40.463,31.262,4.356,0.143,0.396,16.733,114.752,0.918,4185.638
"Pakistan","PAK",2014,923000000000,195304992,103.251,528.667,1.653,1.285,20.978,41.571,32.149,4.578,0.238,0.8,0,17.675,349.867,0,0,54.993,349.867,269.727,82.128,11.083,770.444,0.606,2.041,1.601,1.244,20.317,40.262,31.137,4.434,0.23,0.775,-3.761,-30.105,0.835,3944.827
"Pakistan","PAK",2015,971000000000,199427008,108.082,541.961,2.028,1.266,24.07,40.944,34.287,4.333,0.368,0.786,0,17.374,350.476,0,0,54.099,365.342,293.961,82.9,11.193,811.82,0.93,1.988,1.876,1.171,22.271,37.883,31.723,4.009,0.34,0.727,5.37,41.375,0.836,4070.761
"Pakistan","PAK",2016,1020000000000,203631008,119.02,584.489,2.741,1.465,27.86,47.391,31.861,5.439,0.854,1.409,0,21.419,346.787,0,0,62.118,386.507,328.849,87.045,13.589,885.25,1.658,3.543,2.303,1.231,23.408,39.818,26.769,4.57,0.717,1.184,9.045,73.431,0.868,4347.326
"Peru","PER",2000,123000000000,26460000,19.537,738.362,0.158,0.119,3.253,0,16.006,0,0,0.001,0,0,3.325,59.925,0,7.324,3.325,89.766,44.934,0,145.79,0,0.002,0.809,0.608,16.652,0,81.926,0,0,0.005,2.935,4.157,1.185,5509.837
"Peru","PER",2001,125000000000,26799000,20.422,762.045,0.17,0.099,2.722,0,17.43,0,0,0.001,0,0,3.561,58.491,0,6.645,3.561,84.658,48.612,0,143.93,0,0.003,0.832,0.486,13.327,0,85.349,0,0,0.005,-1.276,-1.861,1.151,5370.711
"Peru","PER",2002,133000000000,27101000,21.578,796.209,0.193,0.124,3.4,0,17.86,0,0,0.001,0,0,4.254,56.868,0,9.1,4.254,83.857,49.465,0,147.372,0,0.003,0.894,0.575,15.757,0,82.769,0,0,0.005,2.392,3.442,1.108,5437.884
"Peru","PER",2003,141000000000,27372000,22.488,821.571,0.204,0.138,3.796,0,18.349,0,0,0.001,0,0,5.034,54.94,0,9.766,5.034,79.221,50.492,0,145.236,0,0.003,0.907,0.616,16.878,0,81.594,0,0,0.004,-1.449,-2.136,1.03,5306.023
"Peru","PER",2004,153000000000,27624000,23.847,863.273,0.16,0.223,6.113,0,17.35,0,0,0.001,0,0,8.278,54.454,0,10.559,8.278,87.941,47.441,0,154.759,0,0.003,0.671,0.935,25.634,0,72.755,0,0,0.004,6.556,9.522,1.011,5602.33
"Peru","PER",2005,170000000000,27866000,25.34,909.354,0.361,0.249,6.831,0,17.898,0,0,0.001,0,0,14.6,61.793,0,10.717,14.6,87.152,48.356,0,161.846,0,0.003,1.425,0.983,26.957,0,70.631,0,0,0.004,4.58,7.088,0.952,5808.023
"Peru","PER",2006,193000000000,28102000,26.724,950.966,0.375,0.241,6.601,0,19.506,0,0,0.001,0,0,17.086,64.327,0,9.118,17.086,82.649,52.375,0,163.077,0,0.003,1.403,0.901,24.701,0,72.99,0,0,0.004,0.76,1.23,0.845,5803.033
"Peru","PER",2007,214000000000,28333000,29.14,1028.484,0.45,0.329,9.006,0,19.354,0,0,0.001,0,0,25.752,63.69,0,12.039,25.752,87.046,51.927,0,178.817,0,0.003,1.544,1.128,30.907,0,66.417,0,0,0.003,9.652,15.74,0.836,6311.251
"Peru","PER",2008,235000000000,28562000,32.016,1120.932,0.46,0.443,12.155,0,18.957,0,0,0.001,0,0,34.979,66.198,0,10.735,32.694,96.834,50.313,0,192.981,0,0.003,1.437,1.385,37.964,0,59.211,0,0,0.003,7.921,14.165,0.821,6756.58
"Peru","PER",2009,237000000000,28793000,31.927,1108.848,0.46,0.424,11.626,0,19.416,0,0,0.001,0,0,35.858,80.036,0,9.644,33.437,99.387,52.217,0,197.769,0,0.003,1.441,1.328,36.414,0,60.814,0,0,0.003,2.481,4.788,0.834,6868.653
"Peru","PER",2010,270000000000,29028000,34.78,1198.14,0.673,0.502,13.762,0,19.842,0,0,0.001,0,0,73.15,84.499,0,9.458,54.238,102.836,52.283,0,222.855,0,0.003,1.935,1.444,39.568,0,57.051,0,0,0.003,12.684,25.086,0.825,7677.239
"Peru","PER",2011,294000000000,29264000,37.989,1298.163,0.675,0.55,15.392,0,21.371,0,0,0.001,0,0,114.805,80.904,0,9.512,62.929,119.058,55.865,0,251.563,0,0.003,1.777,1.448,40.517,0,56.255,0,0,0.003,12.882,28.709,0.856,8596.346
"Peru","PER",2012,311000000000,29507000,38.682,1310.938,0.668,0.58,16.233,0,21.14,0,0.06,0.001,0,0,119.581,79.712,0,10.152,68.618,113.33,56.749,0,254.636,0.154,0.003,1.727,1.5,41.965,0,54.651,0,0.155,0.003,1.221,3.073,0.819,8629.682
"Peru","PER",2013,322000000000,29774000,42.084,1413.437,0.96,0.65,18.187,0,22.086,0,0.2,0.001,0,0,123.991,84.929,0,10.239,67.027,119.163,57.144,0,260.723,0.504,0.003,2.281,1.545,43.215,0,52.481,0,0.475,0.002,2.39,6.087,0.81,8756.718
"Peru","PER",2014,331000000000,30090000,44.201,1468.966,1.291,0.615,19.858,0,21.977,0,0.2,0.26,0,0,131.272,87.564,0,10.111,74.316,117.088,56.524,0,266.464,0.507,0.655,2.921,1.391,44.927,0,49.72,0,0.452,0.588,2.202,5.741,0.805,8855.557
"Peru","PER",2015,342000000000,30471000,46.646,1530.817,0.907,0.644,20.795,0,23.474,0,0.23,0.595,0,0,126.567,75.883,0,9.424,76.431,129.17,59.923,0,283.747,0.582,1.504,1.944,1.381,44.582,0,50.324,0,0.493,1.276,6.486,17.283,0.83,9312.026
"Peru","PER",2016,355000000000,30926000,49.85,1611.923,0.556,0.723,23.351,0,23.916,0,0.241,1.063,0,0,140.184,67.911,0,11.39,84.933,135.899,59.918,0,301.468,0.608,2.651,1.115,1.451,46.843,0,47.976,0,0.483,2.132,6.245,17.721,0.849,9748.041
"Philippines","PHL",2000,339000000000,77992000,43.66,559.801,0,8.063,9.541,6.709,7.721,0,0,0,11.626,0,0,0,0,46.663,0.102,198.609,21.664,0,299.332,0,0,0,18.467,21.854,15.366,17.684,0,0,0,-0.243,-0.728,0.883,3837.989
"Philippines","PHL",2001,342000000000,79673000,45.208,567.419,0,10.252,10.264,7.217,7.033,0,0,0,10.442,0,0,0,0,47.651,1.342,197.511,19.605,0,294.926,0,0,0,22.677,22.704,15.964,15.557,0,0,0,-1.472,-4.406,0.862,3701.706
"Philippines","PHL",2002,348000000000,81365000,46.525,571.806,0,11.553,10.432,7.335,6.963,0,0,0,10.242,0,0,0,0,41.524,16.866,187.244,19.284,0,293.002,0,0,0,24.832,22.422,15.766,14.966,0,0,0,-0.652,-1.924,0.842,3601.085
"Philippines","PHL",2003,358000000000,83052000,50.674,610.148,0,13.028,11.763,8.271,7.79,0,0,0,9.822,0,0,0,0,43.217,25.705,186.311,21.44,0,303.433,0,0,0,25.709,23.213,16.322,15.373,0,0,0,3.56,10.431,0.848,3653.535
"Philippines","PHL",2004,370000000000,84711000,53.646,633.283,0,13.735,12.402,8.72,8.507,0,0,0,10.282,0,0,0,0,46.978,23.74,191.719,23.26,0,313.529,0,0,0,25.603,23.118,16.255,15.858,0,0,0,3.327,10.096,0.847,3701.162
"Philippines","PHL",2005,384000000000,86326000,54.188,627.714,0,16.906,11.19,7.868,8.303,0,0.002,0.017,9.902,0,0,0,0,53.363,31.442,178.155,22.559,0,312.225,0.004,0.047,0,31.199,20.65,14.52,15.323,0,0.004,0.031,-0.416,-1.304,0.813,3616.81
"Philippines","PHL",2006,406000000000,87889000,54.505,620.157,0,16.052,10.624,7.47,9.84,0,0.001,0.053,10.465,0,0,0,0,58.383,29.447,160.254,26.568,0,302.798,0.004,0.142,0,29.45,19.492,13.706,18.053,0,0.002,0.097,-3.019,-9.427,0.746,3445.228
"Philippines","PHL",2007,438000000000,89405000,57.08,638.443,0,18.517,11.632,8.179,8.478,0,0.001,0.058,10.215,0,0,0,0,62.802,35.305,166.517,22.747,0,315.027,0.003,0.154,0,32.441,20.378,14.329,14.853,0,0.002,0.102,4.039,12.229,0.719,3523.595
"Philippines","PHL",2008,467000000000,90902000,58.31,641.461,0,19.955,10.467,7.36,9.744,0,0.001,0.061,10.723,0,0,0,0,73.851,37.165,159.349,25.982,0,325.48,0.003,0.162,0,34.222,17.95,12.621,16.711,0,0.002,0.105,3.318,10.453,0.697,3580.558
"Philippines","PHL",2009,488000000000,92414000,59.317,641.858,0,20.724,10.87,7.643,9.69,0,0.001,0.064,10.324,0,0,0,0,70.478,37.425,165.635,25.677,0,328.901,0.003,0.169,0,34.939,18.326,12.886,16.336,0,0.002,0.108,1.051,3.421,0.674,3558.993
"Philippines","PHL",2010,537000000000,93967000,64.669,688.208,0.027,24.784,13,9.141,7.725,0,0.001,0.062,9.929,0,0,0,0,81.643,35.25,173.217,20.346,0,339.083,0.003,0.161,0.042,38.325,20.102,14.135,11.945,0,0.002,0.096,3.096,10.183,0.631,3608.538
"Philippines","PHL",2011,586000000000,95570000,66.121,691.861,0.116,24.492,12.846,9.033,9.601,0,0.001,0.09,9.942,0,0,0,0,89.869,38.059,163.737,25.131,0,345.689,0.003,0.229,0.175,37.041,19.428,13.661,14.52,0,0.002,0.136,1.948,6.606,0.59,3617.133
"Philippines","PHL",2012,609000000000,97213000,69.688,716.862,0.182,25.897,13.583,9.551,10.149,0,0.001,0.075,10.25,0,0,0,0,94.036,36.485,169.428,26.407,0,356.851,0.003,0.194,0.261,37.161,19.491,13.705,14.563,0,0.001,0.108,3.229,11.162,0.586,3670.817
"Philippines","PHL",2013,662000000000,98872000,71.844,726.639,0.212,27.487,14.417,10.137,9.919,0,0.001,0.066,9.605,0,0,0,0,116.346,33.605,177.615,25.652,0,382.62,0.004,0.168,0.295,38.259,20.067,14.11,13.806,0,0.001,0.092,7.221,25.769,0.578,3869.857
"Philippines","PHL",2014,694000000000,100513000,73.724,733.476,0.196,29.923,14.14,9.942,9.046,0,0.017,0.15,10.31,0,0,0,0,123.785,35.343,188.51,23.254,0,402.517,0.042,0.387,0.266,40.588,19.179,13.486,12.27,0,0.023,0.203,5.2,19.897,0.58,4004.631
"Philippines","PHL",2015,735000000000,102113000,78.637,770.098,0.367,32.005,15.124,10.634,8.578,0,0.139,0.75,11.04,0,0,0,0,135.101,33.225,214.821,21.921,0,441.228,0.35,1.893,0.467,40.7,19.232,13.523,10.908,0,0.177,0.954,9.617,38.71,0.6,4320.974
"Philippines","PHL",2016,785000000000,103664000,86.587,835.265,0.726,35.843,16.937,11.909,8.03,0,1.097,0.975,11.07,0,0,0,0,152.216,38.099,230.72,20.397,0,481.899,2.759,2.452,0.838,41.395,19.561,13.754,9.274,0,1.267,1.126,9.218,40.671,0.614,4648.659
"Poland","POL",2000,511000000000,38557000,143.175,3713.323,0.221,135.888,0.928,4.027,2.106,0,0,0.005,0,836.139,38.535,0,0,654.115,115.831,240.632,5.85,0,1017.055,0,0.014,0.154,94.911,0.648,2.812,1.471,0,0,0.003,-6.024,-65.2,1.99,26377.972
"Poland","POL",2001,513000000000,38530000,143.721,3730.093,0.444,134.97,1.358,4.61,2.325,0,0,0.014,0,838.016,40.612,0,0,646.409,120.68,235.08,6.416,0,1009.849,0,0.039,0.309,93.911,0.945,3.207,1.618,0,0,0.01,-0.709,-7.207,1.969,26209.415
"Poland","POL",2002,530000000000,38489000,142.491,3702.122,0.427,132.946,2.198,4.58,2.279,0,0,0.061,0,834.707,41.509,0,0,634.172,117.617,239.599,6.249,0,998.974,0,0.167,0.3,93.301,1.543,3.214,1.599,0,0,0.043,-1.077,-10.875,1.885,25954.788
"Poland","POL",2003,528000000000,38442000,150.009,3902.224,0.455,140.658,2.425,4.676,1.671,0,0,0.124,0,830.721,41.999,0,0.346,652.896,130.962,243.364,4.552,0,1033.697,0,0.338,0.303,93.766,1.617,3.117,1.114,0,0,0.083,3.476,34.724,1.958,26889.794
"Poland","POL",2004,547000000000,38400000,152.276,3965.524,0.983,141.121,3.225,4.723,2.082,0,0,0.142,0,806.197,45.655,0,0.165,633.71,138.171,260.058,5.636,0,1040.427,0,0.384,0.645,92.674,2.118,3.102,1.367,0,0,0.093,0.651,6.73,1.902,27094.458
"Poland","POL",2005,568000000000,38369000,155.055,4041.153,1.511,141.881,5.165,4.162,2.201,0,0,0.135,0,806.777,45.175,0,0.596,641.024,142.287,268.95,5.92,0,1063.204,0,0.363,0.975,91.504,3.331,2.684,1.419,0,0,0.087,2.189,22.777,1.872,27709.977
"Poland","POL",2006,594000000000,38354000,160.446,4183.29,1.993,147.008,4.58,4.567,2.042,0,0,0.256,0,791.394,45.129,0,1.082,667.584,143.903,291.548,5.458,0,1115.587,0,0.684,1.242,91.625,2.855,2.846,1.273,0,0,0.16,4.927,52.383,1.878,29086.586
"Poland","POL",2007,656000000000,38353000,158.509,4132.905,2.556,144.009,4.483,4.588,2.352,0,0,0.522,0,726.757,45.319,0,1.164,650.671,143.942,301.802,6.248,0,1112.001,0,1.387,1.612,90.852,2.828,2.894,1.484,0,0,0.329,-0.321,-3.586,1.695,28993.839
"Poland","POL",2008,681000000000,38357000,154.643,4031.674,3.618,138.895,4.679,4.462,2.152,0,0,0.837,0,708.389,42.913,0,5.153,642.183,156.437,309.674,5.683,0,1130.888,0,2.209,2.34,89.817,3.026,2.885,1.392,0,0,0.541,1.698,18.887,1.661,29483.221
"Poland","POL",2009,732000000000,38352000,151.086,3939.466,5.226,133.388,4.787,4.233,2.375,0,0,1.077,0,656.254,42.797,0,7.314,602.875,150.948,306.266,6.231,0,1090.171,0,2.825,3.459,88.286,3.168,2.801,1.572,0,0,0.713,-3.6,-40.717,1.489,28425.395
"Poland","POL",2010,791000000000,38330000,157.007,4096.191,6.304,136.514,4.798,4.806,2.92,0,0,1.664,0,644.184,42.949,0,7.538,640.524,162.327,323.05,7.614,0,1161.828,0,4.339,4.015,86.948,3.056,3.061,1.86,0,0,1.06,6.573,71.658,1.469,30311.204
"Poland","POL",2011,843000000000,38287000,163.013,4257.649,7.601,139.758,5.821,4.297,2.331,0,0,3.205,0,648.017,44.774,0,7.983,639.218,164.525,321.771,6.043,0,1167.544,0.001,8.306,4.663,85.734,3.571,2.636,1.43,0,0,1.966,0.492,5.716,1.385,30494.54
"Poland","POL",2012,889000000000,38227000,161.63,4228.158,10.094,134.573,6.26,3.918,2.037,0,0.001,4.747,0,672.444,45.436,0,8.828,595.798,174.194,309.685,5.247,0,1131.982,0.003,12.227,6.245,83.26,3.873,2.424,1.26,0,0.001,2.937,-3.046,-35.562,1.273,29612.118
"Poland","POL",2013,912000000000,38158000,163.91,4295.572,8.622,137.718,5.27,3.856,2.439,0,0.001,6.004,0,664.766,44.463,0,8.601,620.823,174.104,287.977,6.244,0,1135.2,0.004,15.372,5.26,84.02,3.215,2.353,1.488,0,0.001,3.663,0.284,3.218,1.245,29749.993
"Poland","POL",2014,939000000000,38091000,158.365,4157.556,9.977,129.52,5.328,3.676,2.182,0,0.007,7.676,0,628.403,43.337,0,8.177,575.049,170.136,289.087,5.556,0,1092.952,0.018,19.54,6.3,81.786,3.364,2.321,1.378,0,0.004,4.847,-3.722,-42.248,1.164,28693.19
"Poland","POL",2015,975000000000,38034000,164.226,4317.881,9.937,130.519,6.387,4.636,1.832,0,0.057,10.858,0,616.077,42.833,0,7.668,566.048,170.988,302.295,4.635,0,1104.381,0.144,27.468,6.051,79.475,3.889,2.823,1.116,0,0.034,6.612,1.046,11.429,1.133,29036.679
"Poland","POL",2016,1000000000000,37989000,166.087,4371.981,7.956,130.322,7.831,5.127,2.139,0,0.124,12.588,0,605.664,41.318,0,5.179,575.67,182.576,332.215,5.379,0,1152.997,0.312,31.656,4.791,78.466,4.715,3.087,1.288,0,0.075,7.579,4.402,48.616,1.153,30350.815
"Portugal","PRT",2000,220000000000,10297000,43.372,4212.101,1.296,14.595,7.138,8.771,11.323,0,0.001,0.168,0.08,0,0,0,0,43.173,23.09,188.712,31.453,0,290.721,0.004,0.467,2.988,33.651,16.458,20.223,26.107,0,0.002,0.387,3.087,8.707,1.321,28233.557
"Portugal","PRT",2001,222000000000,10341000,46.168,4464.559,1.345,13.606,7.212,9.609,14.034,0,0.001,0.256,0.105,0,0,0,0,36.919,25.749,188.422,38.73,0,294.532,0.004,0.706,2.913,29.471,15.621,20.813,30.398,0,0.002,0.554,1.311,3.812,1.327,28482.009
"Portugal","PRT",2002,225000000000,10386000,45.65,4395.34,1.473,15.212,9.037,11.668,7.8,0,0.002,0.362,0.096,0,0,0,0,40.704,31.322,194.588,21.387,0,293.301,0.005,0.993,3.227,33.323,19.796,25.56,17.087,0,0.004,0.793,-0.418,-1.231,1.304,28240.049
"Portugal","PRT",2003,222000000000,10430000,46.521,4460.307,1.391,14.527,7.74,6.551,15.723,0,0.003,0.496,0.09,0,0,0,0,38.968,30.202,182.45,42.835,0,299.857,0.007,1.351,2.99,31.227,16.638,14.082,33.798,0,0.006,1.066,2.235,6.556,1.351,28749.47
"Portugal","PRT",2004,220000000000,10471000,44.827,4281.108,1.542,14.858,11.69,5.965,9.869,0,0.003,0.816,0.084,0,0,0,0,38.553,37.834,185.168,26.715,0,294.903,0.008,2.209,3.44,33.145,26.078,13.307,22.016,0,0.007,1.821,-1.652,-4.954,1.34,28163.746
"Portugal","PRT",2005,238000000000,10508000,46.187,4395.372,1.681,15.226,13.608,9.094,4.731,0,0.003,1.773,0.071,0,0,0,0,38.796,42.878,191.184,12.726,0,294.995,0.01,4.769,3.639,32.966,29.463,19.69,10.243,0,0.006,3.839,0.031,0.093,1.239,28073.391
"Portugal","PRT",2006,249000000000,10543000,48.576,4607.461,1.705,14.958,12.344,5.552,11.002,0,0.005,2.925,0.085,0,0,0,0.828,38.415,41.184,169.283,29.186,0,291.51,0.013,7.818,3.51,30.793,25.411,11.429,22.649,0,0.01,6.022,-1.181,-3.485,1.171,27649.613
"Portugal","PRT",2007,262000000000,10573000,46.895,4435.377,1.864,12.398,13.124,5.156,10.092,0,0.024,4.037,0.201,0,0,0,1.569,33.437,43.894,171.78,26.634,0,293.634,0.064,10.723,3.975,26.438,27.986,10.994,21.52,0,0.051,8.608,0.729,2.124,1.121,27772.076
"Portugal","PRT",2008,258000000000,10595000,45.474,4291.999,1.852,11.196,15.199,4.438,6.799,0,0.041,5.757,0.192,0,0,0,1.605,29.261,48.024,166.03,17.948,0,283.569,0.108,15.197,4.074,24.621,33.424,9.759,14.952,0,0.089,12.661,-3.428,-10.065,1.099,26764.42
"Portugal","PRT",2009,263000000000,10604000,49.482,4666.357,2.086,12.896,14.712,3.583,8.284,0,0.16,7.577,0.184,0,0,0,2.617,33.217,47.694,153.799,21.735,0,285.318,0.42,19.878,4.215,26.062,29.732,7.241,16.742,0,0.323,15.313,0.617,1.749,1.085,26906.628
"Portugal","PRT",2010,269000000000,10596000,53.687,5066.699,2.614,7.1,14.9,3.335,16.148,0,0.211,9.182,0.197,0,0,0,3.802,19.162,51.888,150.465,42.104,0,299.251,0.561,23.941,4.868,13.225,27.754,6.212,30.078,0,0.394,17.102,4.883,13.933,1.112,28241.897
"Portugal","PRT",2011,264000000000,10569000,51.883,4909.003,2.924,9.848,14.916,3.005,11.539,0,0.28,9.162,0.21,0,0,0,3.573,25.829,52.537,141.334,29.895,0,285.76,0.731,23.743,5.635,18.981,28.749,5.791,22.241,0,0.54,17.658,-4.508,-13.491,1.082,27037.609
"Portugal","PRT",2012,269000000000,10526000,45.574,4329.616,2.951,13.087,10.67,2.444,5.623,0,0.393,10.26,0.146,0,0,0,3.25,33.851,45.555,128.694,14.481,0,261.248,1.012,26.427,6.474,28.716,23.413,5.363,12.338,0,0.862,22.513,-8.578,-24.513,0.971,24819.293
"Portugal","PRT",2013,269000000000,10473000,50.53,4824.811,3.051,11.838,7.228,1.992,13.73,0,0.479,12.015,0.197,0,0,0,3.206,30.815,43.183,132.866,35.152,0,285.525,1.227,30.76,6.038,23.428,14.304,3.943,27.173,0,0.948,23.777,9.293,24.277,1.061,27262.918
"Portugal","PRT",2014,276000000000,10418000,51.954,4986.898,3.048,11.952,6.834,1.607,15.569,0,0.627,12.111,0.205,0,0,0,3.221,31.157,41.26,131.452,39.622,0,287.413,1.596,30.822,5.867,23.005,13.154,3.092,29.967,0,1.207,23.312,0.661,1.889,1.041,27588.124
"Portugal","PRT",2015,281000000000,10368000,51.273,4945.266,3.104,14.727,10.562,1.612,8.661,0,0.796,11.608,0.204,0,0,0,4.086,37.914,48.199,133.913,21.909,0,285.767,2.014,29.365,6.054,28.723,20.6,3.143,16.891,0,1.553,22.639,-0.573,-1.646,1.017,27562.39
"Portugal","PRT",2016,285000000000,10326000,59.142,5727.499,3.07,12.63,12.582,1.62,15.723,0,0.871,12.474,0.172,0,0,0,3.284,33.099,50.788,132.521,39.54,0,300.822,2.067,31.37,5.192,21.355,21.274,2.739,26.586,0,1.472,21.092,5.268,15.055,1.056,29132.501
"Qatar","QAT",2000,36707676160,592000,8.586,14503.378,0,0,8.586,0,0,0,0,0,0,0,257.715,466.526,0,0,112.972,21.435,0,0,134.408,0,0,0,0,100,0,0,0,0,0,-12.166,-18.616,3.662,227040.462
"Qatar","QAT",2001,37521051648,615000,9.354,15209.756,0,0,9.354,0,0,0,0,0,0,0,279.45,464.44,0,0,104.719,26.275,0,0,130.994,0,0,0,0,100,0,0,0,0,0,-2.54,-3.414,3.491,212998.695
"Qatar","QAT",2002,39263993856,641000,10.284,16043.682,0,0,10.284,0,0,0,0,0,0,0,305.325,433.467,0,0,114.538,33.435,0,0,147.974,0,0,0,0,100,0,0,0,0,0,12.962,16.98,3.769,230848.466
"Qatar","QAT",2003,52706697216,682000,11.291,16555.718,0,0,11.291,0,0,0,0,0,0,0,324.99,508.407,0,0,130.732,35.592,0,0,166.324,0,0,0,0,100,0,0,0,0,0,12.401,18.35,3.156,243876.882
"Qatar","QAT",2004,66352525312,753000,12.439,16519.256,0,0,12.439,0,0,0,0,0,0,0,405.41,579.353,0,0,157.124,37.846,0,0,194.97,0,0,0,0,100,0,0,0,0,0,17.223,28.646,2.938,258924.428
"Qatar","QAT",2005,90173325312,865000,13.532,15643.931,0,0,13.532,0,0,0,0,0,0,0,474.03,610.265,0,0,178.925,45.464,0,0,224.39,0,0,0,0,100,0,0,0,0,0,15.089,29.42,2.488,259410.061
"Qatar","QAT",2006,115000000000,1023000,16.055,15694.037,0,0,16.055,0,0,0,0,0,0,0,524.745,658.23,0,0,177.589,58.813,0,0,236.403,0,0,0,0,100,0,0,0,0,0,5.354,12.013,2.056,231087.521
"Qatar","QAT",2007,140000000000,1218000,18.294,15019.704,0,0,18.294,0,0,0,0,0,0,0,654.121,667.185,0,0,192.593,65.924,0,0,258.517,0,0,0,0,100,0,0,0,0,0,9.355,22.115,1.847,212247.157
"Qatar","QAT",2008,189000000000,1437000,20.319,14139.875,0,0,20.319,0,0,0,0,0,0,0,796.754,748.97,0,0,206.978,78.909,0,0,285.887,0,0,0,0,100,0,0,0,0,0,10.587,27.37,1.513,198947.266
